BRAND,MODEL,VARIANT,MANUFACTURING YEAR,FUEL_TYPE_CLEAN,TRANSMISSION_TYPE,VEHICLE_CATEGORY,PRICE(INR),PRICE_SEGMENT,SEATING CAPACITY,DISPLACEMENT,HORSEPOWER,TORQUE(LB.FT),MILEAGE(km/L),MAX DISTANCE(FULL TANK),LENGTH_MM,WIDTH_MM,HEIGHT_MM,AIRBAGS,CHILD_LOCK,SERVICE_COST_NUM,SAFETY_SCORE,COMFORT_SCORE,TECH_SCORE,PERFORMANCE_SCORE,NUMBER OF CYLINDERS,DRIVETRAIN,TARGET
Maruti Suzuki,XL6,Zeta AT,2023,Petrol,Automatic,MPV,1311707,Value,6,1462,102,101,17.4,782.0,4445.0,1775.0,1755.0,2,1,2,3,5,3,3,4,FWD,Maruti Suzuki XL6
Maruti Suzuki,XL6,Alpha AT,2023,Petrol,Automatic,MPV,1346571,Value,6,1462,102,101,15.5,697.0,4445.0,1775.0,1755.0,6,1,1,3,4,4,4,4,FWD,Maruti Suzuki XL6
Maruti Suzuki,XL6,Alpha+ AT,2023,Petrol,Automatic,MPV,1394617,Value,6,1462,102,101,15.6,702.0,4445.0,1775.0,1755.0,6,1,1,2,5,3,4,4,FWD,Maruti Suzuki XL6
Maruti Suzuki,XL6,Zeta,2024,Petrol,Manual,MPV,1209800,Value,6,1462,102,101,17.9,805.0,4445.0,1775.0,1755.0,2,1,1,2,4,2,3,4,FWD,Maruti Suzuki XL6
Maruti Suzuki,XL6,Alpha,2024,Petrol,Manual,MPV,1251807,Value,6,1462,102,101,15.8,711.0,4445.0,1775.0,1755.0,6,1,1,2,5,3,4,4,FWD,Maruti Suzuki XL6
Maruti Suzuki,XL6,Alpha+,2024,Petrol,Manual,MPV,1289774,Value,6,1462,102,101,17.9,805.0,4445.0,1775.0,1755.0,6,1,1,3,5,3,3,4,FWD,Maruti Suzuki XL6
Maruti Suzuki,XL6,Zeta AT,2024,Petrol,Automatic,MPV,1335003,Value,6,1462,102,101,18.6,837.0,4445.0,1775.0,1755.0,2,1,1,3,5,3,4,4,FWD,Maruti Suzuki XL6
Maruti Suzuki,XL6,Alpha AT,2024,Petrol,Automatic,MPV,1386321,Value,6,1462,102,101,18.2,819.0,4445.0,1775.0,1755.0,6,1,1,3,4,4,3,4,FWD,Maruti Suzuki XL6
Maruti Suzuki,XL6,Alpha+ AT,2024,Petrol,Automatic,MPV,1436076,Value,6,1462,102,101,16.7,751.0,4445.0,1775.0,1755.0,6,1,2,3,5,4,4,4,FWD,Maruti Suzuki XL6
Maruti Suzuki,XL6,Zeta,2025,Petrol,Manual,MPV,1239601,Value,6,1462,102,101,16.9,760.0,4445.0,1775.0,1755.0,2,1,1,2,4,3,3,4,FWD,Maruti Suzuki XL6
Maruti Suzuki,XL6,Alpha,2025,Petrol,Manual,MPV,1283657,Value,6,1462,102,101,17.5,787.0,4445.0,1775.0,1755.0,6,1,1,4,4,3,4,4,FWD,Maruti Suzuki XL6
Maruti Suzuki,XL6,Alpha+,2025,Petrol,Manual,MPV,1326313,Value,6,1462,102,101,17.2,774.0,4445.0,1775.0,1755.0,6,1,1,4,4,4,4,4,FWD,Maruti Suzuki XL6
Maruti Suzuki,XL6,Zeta AT,2025,Petrol,Automatic,MPV,1381431,Value,6,1462,102,101,18.4,827.0,4445.0,1775.0,1755.0,2,1,1,2,4,3,4,4,FWD,Maruti Suzuki XL6
Maruti Suzuki,XL6,Alpha AT,2025,Petrol,Automatic,MPV,1424503,Value,6,1462,102,101,18.9,850.0,4445.0,1775.0,1755.0,6,1,1,4,4,4,3,4,FWD,Maruti Suzuki XL6
Maruti Suzuki,XL6,Alpha+ AT,2025,Petrol,Automatic,MPV,1469234,Value,6,1462,102,101,17.6,792.0,4445.0,1775.0,1755.0,6,1,2,2,5,3,3,4,FWD,Maruti Suzuki XL6
Maruti Suzuki,Ciaz,Sigma,2018,Petrol,Manual,Sedan,859756,Value,5,1462,103,102,18.4,791.0,4490.0,1730.0,1485.0,2,1,2,3,4,2,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Delta,2018,Petrol,Manual,Sedan,908138,Value,5,1462,103,102,23.5,1010.0,4490.0,1730.0,1485.0,2,1,2,2,5,2,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Zeta,2018,Petrol,Manual,Sedan,955073,Value,5,1462,103,102,21.3,915.0,4490.0,1730.0,1485.0,2,1,2,2,5,3,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Alpha,2018,Petrol,Manual,Sedan,995912,Value,5,1462,103,102,23.8,1023.0,4490.0,1730.0,1485.0,2,1,2,2,5,4,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Delta AT,2018,Petrol,Automatic,Sedan,1044750,Value,5,1462,103,102,18.0,774.0,4490.0,1730.0,1485.0,2,1,2,2,4,2,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Zeta AT,2018,Petrol,Automatic,Sedan,1082056,Value,5,1462,103,102,18.9,812.0,4490.0,1730.0,1485.0,2,1,2,2,4,2,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Alpha AT,2018,Petrol,Automatic,Sedan,1137546,Value,5,1462,103,102,18.7,804.0,4490.0,1730.0,1485.0,2,1,2,4,5,3,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Sigma,2019,Petrol,Manual,Sedan,878047,Value,5,1462,103,102,19.5,838.0,4490.0,1730.0,1485.0,2,1,1,2,4,2,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Delta,2019,Petrol,Manual,Sedan,926835,Value,5,1462,103,102,19.5,838.0,4490.0,1730.0,1485.0,2,1,1,2,4,3,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Zeta,2019,Petrol,Manual,Sedan,975365,Value,5,1462,103,102,21.6,928.0,4490.0,1730.0,1485.0,2,1,1,3,4,2,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Alpha,2019,Petrol,Manual,Sedan,1026747,Value,5,1462,103,102,21.5,924.0,4490.0,1730.0,1485.0,2,1,1,2,4,4,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Delta AT,2019,Petrol,Automatic,Sedan,1062222,Value,5,1462,103,102,20.3,872.0,4490.0,1730.0,1485.0,2,1,1,2,4,2,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Zeta AT,2019,Petrol,Automatic,Sedan,1115486,Value,5,1462,103,102,18.6,799.0,4490.0,1730.0,1485.0,2,1,1,3,4,2,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Alpha AT,2019,Petrol,Automatic,Sedan,1159533,Value,5,1462,103,102,21.2,911.0,4490.0,1730.0,1485.0,2,1,2,2,5,4,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Sigma,2020,Petrol,Manual,Sedan,908984,Value,5,1462,103,102,23.6,1014.0,4490.0,1730.0,1485.0,2,1,1,3,5,2,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Delta,2020,Petrol,Manual,Sedan,952422,Value,5,1462,103,102,20.9,898.0,4490.0,1730.0,1485.0,2,1,1,2,5,3,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Zeta,2020,Petrol,Manual,Sedan,994169,Value,5,1462,103,102,22.3,958.0,4490.0,1730.0,1485.0,2,1,2,2,4,3,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Alpha,2020,Petrol,Manual,Sedan,1047455,Value,5,1462,103,102,20.2,868.0,4490.0,1730.0,1485.0,2,1,2,2,5,4,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Delta AT,2020,Petrol,Automatic,Sedan,1095219,Value,5,1462,103,102,19.7,847.0,4490.0,1730.0,1485.0,2,1,1,4,4,3,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Zeta AT,2020,Petrol,Automatic,Sedan,1137664,Value,5,1462,103,102,21.4,920.0,4490.0,1730.0,1485.0,2,1,1,3,5,3,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Alpha AT,2020,Petrol,Automatic,Sedan,1185028,Value,5,1462,103,102,18.7,804.0,4490.0,1730.0,1485.0,2,1,2,2,4,3,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Sigma,2021,Petrol,Manual,Sedan,944113,Value,5,1462,103,102,20.0,860.0,4490.0,1730.0,1485.0,2,1,1,4,4,3,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Delta,2021,Petrol,Manual,Sedan,992790,Value,5,1462,103,102,18.9,812.0,4490.0,1730.0,1485.0,2,1,1,4,4,2,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Zeta,2021,Petrol,Manual,Sedan,1028328,Value,5,1462,103,102,18.5,795.0,4490.0,1730.0,1485.0,2,1,1,2,5,3,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Alpha,2021,Petrol,Manual,Sedan,1076900,Value,5,1462,103,102,21.0,903.0,4490.0,1730.0,1485.0,2,1,1,2,5,3,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Delta AT,2021,Petrol,Automatic,Sedan,1121432,Value,5,1462,103,102,19.0,817.0,4490.0,1730.0,1485.0,2,1,1,2,4,2,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Zeta AT,2021,Petrol,Automatic,Sedan,1160694,Value,5,1462,103,102,22.7,976.0,4490.0,1730.0,1485.0,2,1,1,3,5,2,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Alpha AT,2021,Petrol,Automatic,Sedan,1202714,Value,5,1462,103,102,21.3,915.0,4490.0,1730.0,1485.0,2,1,1,4,5,4,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Sigma,2022,Petrol,Manual,Sedan,967180,Value,5,1462,103,102,23.6,1014.0,4490.0,1730.0,1485.0,2,1,1,4,5,2,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Delta,2022,Petrol,Manual,Sedan,1012891,Value,5,1462,103,102,18.4,791.0,4490.0,1730.0,1485.0,2,1,2,3,4,3,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Zeta,2022,Petrol,Manual,Sedan,1054297,Value,5,1462,103,102,21.4,920.0,4490.0,1730.0,1485.0,2,1,2,2,5,3,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Alpha,2022,Petrol,Manual,Sedan,1097279,Value,5,1462,103,102,19.5,838.0,4490.0,1730.0,1485.0,6,1,2,3,4,4,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Delta AT,2022,Petrol,Automatic,Sedan,1150950,Value,5,1462,103,102,21.2,911.0,4490.0,1730.0,1485.0,2,1,2,4,4,3,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Zeta AT,2022,Petrol,Automatic,Sedan,1194855,Value,5,1462,103,102,22.5,967.0,4490.0,1730.0,1485.0,2,1,2,3,4,3,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Alpha AT,2022,Petrol,Automatic,Sedan,1234973,Value,5,1462,103,102,23.4,1006.0,4490.0,1730.0,1485.0,6,1,1,3,4,4,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Sigma,2023,Petrol,Manual,Sedan,1000664,Value,5,1462,103,102,19.5,838.0,4490.0,1730.0,1485.0,2,1,2,3,4,2,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Delta,2023,Petrol,Manual,Sedan,1037065,Value,5,1462,103,102,22.7,976.0,4490.0,1730.0,1485.0,2,1,2,2,5,2,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Zeta,2023,Petrol,Manual,Sedan,1084074,Value,5,1462,103,102,21.7,933.0,4490.0,1730.0,1485.0,2,1,2,3,5,2,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Alpha,2023,Petrol,Manual,Sedan,1126800,Value,5,1462,103,102,22.5,967.0,4490.0,1730.0,1485.0,6,1,2,2,5,4,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Delta AT,2023,Petrol,Automatic,Sedan,1177539,Value,5,1462,103,102,23.2,997.0,4490.0,1730.0,1485.0,2,1,1,2,4,3,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Zeta AT,2023,Petrol,Automatic,Sedan,1211959,Value,5,1462,103,102,22.0,946.0,4490.0,1730.0,1485.0,2,1,1,3,5,3,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Alpha AT,2023,Petrol,Automatic,Sedan,1268065,Value,5,1462,103,102,19.6,842.0,4490.0,1730.0,1485.0,6,1,2,3,5,4,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Sigma,2024,Petrol,Manual,Sedan,1025805,Value,5,1462,103,102,19.3,829.0,4490.0,1730.0,1485.0,2,1,2,4,5,3,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Delta,2024,Petrol,Manual,Sedan,1065202,Value,5,1462,103,102,21.4,920.0,4490.0,1730.0,1485.0,2,1,2,4,4,3,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Zeta,2024,Petrol,Manual,Sedan,1115338,Value,5,1462,103,102,19.2,825.0,4490.0,1730.0,1485.0,2,1,2,4,5,2,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Alpha,2024,Petrol,Manual,Sedan,1162902,Value,5,1462,103,102,18.8,808.0,4490.0,1730.0,1485.0,6,1,1,4,5,4,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Delta AT,2024,Petrol,Automatic,Sedan,1206993,Value,5,1462,103,102,18.6,799.0,4490.0,1730.0,1485.0,2,1,1,2,4,3,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Zeta AT,2024,Petrol,Automatic,Sedan,1249745,Value,5,1462,103,102,22.5,967.0,4490.0,1730.0,1485.0,2,1,1,3,5,3,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Alpha AT,2024,Petrol,Automatic,Sedan,1297161,Value,5,1462,103,102,18.7,804.0,4490.0,1730.0,1485.0,6,1,2,4,4,4,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Sigma,2025,Petrol,Manual,Sedan,1059991,Value,5,1462,103,102,21.1,907.0,4490.0,1730.0,1485.0,2,1,2,4,4,3,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Delta,2025,Petrol,Manual,Sedan,1102836,Value,5,1462,103,102,23.7,1019.0,4490.0,1730.0,1485.0,2,1,1,2,5,3,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Zeta,2025,Petrol,Manual,Sedan,1139350,Value,5,1462,103,102,20.1,864.0,4490.0,1730.0,1485.0,2,1,2,3,5,3,4,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Alpha,2025,Petrol,Manual,Sedan,1192095,Value,5,1462,103,102,22.7,976.0,4490.0,1730.0,1485.0,6,1,1,3,5,3,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Delta AT,2025,Petrol,Automatic,Sedan,1232631,Value,5,1462,103,102,22.4,963.0,4490.0,1730.0,1485.0,2,1,2,4,4,2,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Zeta AT,2025,Petrol,Automatic,Sedan,1274369,Value,5,1462,103,102,18.6,799.0,4490.0,1730.0,1485.0,2,1,1,3,4,3,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,Ciaz,Alpha AT,2025,Petrol,Automatic,Sedan,1324544,Value,5,1462,103,102,21.7,933.0,4490.0,1730.0,1485.0,6,1,2,2,5,3,3,4,FWD,Maruti Suzuki Ciaz
Maruti Suzuki,S-Cross,Sigma,2018,Diesel,Manual,SUV,910983,Value,5,1248,89,147,21.8,1046.0,4300.0,1785.0,1595.0,2,1,2,4,3,2,4,4,FWD,Maruti Suzuki S-Cross
Maruti Suzuki,S-Cross,Delta,2018,Diesel,Manual,SUV,955179,Value,5,1248,89,147,20.8,998.0,4300.0,1785.0,1595.0,2,1,2,5,4,2,3,4,FWD,Maruti Suzuki S-Cross
Maruti Suzuki,S-Cross,Zeta,2018,Diesel,Manual,SUV,1001474,Value,5,1248,89,147,22.5,1080.0,4300.0,1785.0,1595.0,2,1,1,5,4,3,4,4,FWD,Maruti Suzuki S-Cross
Maruti Suzuki,S-Cross,Alpha,2018,Diesel,Manual,SUV,1053758,Value,5,1248,89,147,18.5,888.0,4300.0,1785.0,1595.0,2,1,2,5,4,4,3,4,FWD,Maruti Suzuki S-Cross
Maruti Suzuki,S-Cross,Sigma,2019,Diesel,Manual,SUV,932428,Value,5,1248,89,147,18.0,864.0,4300.0,1785.0,1595.0,2,1,2,5,4,3,3,4,FWD,Maruti Suzuki S-Cross
Maruti Suzuki,S-Cross,Delta,2019,Diesel,Manual,SUV,988190,Value,5,1248,89,147,20.9,1003.0,4300.0,1785.0,1595.0,2,1,2,5,4,2,3,4,FWD,Maruti Suzuki S-Cross
Maruti Suzuki,S-Cross,Zeta,2019,Diesel,Manual,SUV,1023610,Value,5,1248,89,147,20.5,984.0,4300.0,1785.0,1595.0,2,1,2,5,4,2,3,4,FWD,Maruti Suzuki S-Cross
Maruti Suzuki,S-Cross,Alpha,2019,Diesel,Manual,SUV,1080554,Value,5,1248,89,147,20.3,974.0,4300.0,1785.0,1595.0,2,1,2,4,4,3,4,4,FWD,Maruti Suzuki S-Cross
Maruti Suzuki,S-Cross,Sigma,2020,Petrol,Manual,SUV,968908,Value,5,1462,103,102,22.5,1080.0,4300.0,1785.0,1595.0,2,1,1,5,3,2,3,4,FWD,Maruti Suzuki S-Cross
Maruti Suzuki,S-Cross,Delta,2020,Petrol,Manual,SUV,1010353,Value,5,1462,103,102,18.7,897.0,4300.0,1785.0,1595.0,2,1,2,5,4,3,3,4,FWD,Maruti Suzuki S-Cross
Maruti Suzuki,S-Cross,Zeta,2020,Petrol,Manual,SUV,1047431,Value,5,1462,103,102,18.9,907.0,4300.0,1785.0,1595.0,2,1,2,4,3,2,4,4,FWD,Maruti Suzuki S-Cross
Maruti Suzuki,S-Cross,Alpha,2020,Petrol,Manual,SUV,1097588,Value,5,1462,103,102,22.3,1070.0,4300.0,1785.0,1595.0,2,1,1,4,3,3,3,4,FWD,Maruti Suzuki S-Cross
Maruti Suzuki,S-Cross,Sigma,2021,Petrol,Manual,SUV,996261,Value,5,1462,103,102,19.3,926.0,4300.0,1785.0,1595.0,2,1,1,5,4,3,4,4,FWD,Maruti Suzuki S-Cross
Maruti Suzuki,S-Cross,Delta,2021,Petrol,Manual,SUV,1037738,Value,5,1462,103,102,18.5,888.0,4300.0,1785.0,1595.0,2,1,2,4,4,3,3,4,FWD,Maruti Suzuki S-Cross
Maruti Suzuki,S-Cross,Zeta,2021,Petrol,Manual,SUV,1078449,Value,5,1462,103,102,19.2,921.0,4300.0,1785.0,1595.0,2,1,2,5,3,2,3,4,FWD,Maruti Suzuki S-Cross
Maruti Suzuki,S-Cross,Alpha,2021,Petrol,Manual,SUV,1136112,Value,5,1462,103,102,23.8,1142.0,4300.0,1785.0,1595.0,2,1,1,4,3,4,3,4,FWD,Maruti Suzuki S-Cross
Maruti Suzuki,S-Cross,Sigma,2022,Petrol,Manual,SUV,1022131,Value,5,1462,103,102,20.3,974.0,4300.0,1785.0,1595.0,2,1,2,5,3,2,3,4,FWD,Maruti Suzuki S-Cross
Maruti Suzuki,S-Cross,Delta,2022,Petrol,Manual,SUV,1068083,Value,5,1462,103,102,21.8,1046.0,4300.0,1785.0,1595.0,2,1,1,5,3,2,3,4,FWD,Maruti Suzuki S-Cross
Maruti Suzuki,S-Cross,Zeta,2022,Petrol,Manual,SUV,1118939,Value,5,1462,103,102,20.6,988.0,4300.0,1785.0,1595.0,2,1,1,4,4,2,4,4,FWD,Maruti Suzuki S-Cross
Maruti Suzuki,S-Cross,Alpha,2022,Petrol,Manual,SUV,1150160,Value,5,1462,103,102,23.8,1142.0,4300.0,1785.0,1595.0,6,1,1,5,3,4,3,4,FWD,Maruti Suzuki S-Cross
Maruti Suzuki,Grand Vitara,Sigma,2022,Petrol,Manual,SUV,1187990,Value,5,1490,114,104,17.7,796.0,4345.0,1795.0,1645.0,2,1,2,4,5,2,3,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Delta,2022,Petrol,Manual,SUV,1236079,Value,5,1490,114,104,18.9,850.0,4345.0,1795.0,1645.0,2,1,2,5,4,2,4,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Zeta,2022,Petrol,Manual,SUV,1288042,Value,5,1490,114,104,18.6,837.0,4345.0,1795.0,1645.0,2,1,2,5,5,2,3,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Alpha,2022,Petrol,Manual,SUV,1324992,Value,5,1490,114,104,16.1,724.0,4345.0,1795.0,1645.0,6,1,2,4,4,4,4,4,AWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Delta AT,2022,Petrol,Automatic,SUV,1375410,Value,5,1490,114,104,15.0,675.0,4345.0,1795.0,1645.0,2,1,2,5,4,3,3,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Zeta AT,2022,Petrol,Automatic,SUV,1422623,Value,5,1490,114,104,18.9,850.0,4345.0,1795.0,1645.0,2,1,2,4,4,3,4,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Alpha AT,2022,Petrol,Automatic,SUV,1464141,Value,5,1490,114,104,15.4,693.0,4345.0,1795.0,1645.0,6,1,2,4,4,3,3,4,AWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Zeta+ Strong Hybrid,2022,Hybrid,Automatic,SUV,1502310,Mid-Range,5,1490,114,104,25.3,1138.0,4345.0,1795.0,1645.0,2,1,2,5,5,2,4,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Alpha+ Strong Hybrid,2022,Hybrid,Automatic,SUV,1553261,Mid-Range,5,1490,114,104,25.0,1125.0,4345.0,1795.0,1645.0,6,1,2,5,5,3,4,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Sigma,2023,Petrol,Manual,SUV,1233403,Value,5,1490,114,104,17.8,801.0,4345.0,1795.0,1645.0,2,1,2,5,4,3,3,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Delta,2023,Petrol,Manual,SUV,1276627,Value,5,1490,114,104,17.9,805.0,4345.0,1795.0,1645.0,2,1,2,5,4,2,3,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Zeta,2023,Petrol,Manual,SUV,1324873,Value,5,1490,114,104,17.6,792.0,4345.0,1795.0,1645.0,2,1,2,5,4,2,3,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Alpha,2023,Petrol,Manual,SUV,1363424,Value,5,1490,114,104,15.6,702.0,4345.0,1795.0,1645.0,6,1,2,5,5,4,4,4,AWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Delta AT,2023,Petrol,Automatic,SUV,1413133,Value,5,1490,114,104,18.3,823.0,4345.0,1795.0,1645.0,2,1,2,4,5,3,4,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Zeta AT,2023,Petrol,Automatic,SUV,1452271,Value,5,1490,114,104,15.0,675.0,4345.0,1795.0,1645.0,2,1,2,5,4,3,3,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Alpha AT,2023,Petrol,Automatic,SUV,1492156,Value,5,1490,114,104,16.3,733.0,4345.0,1795.0,1645.0,6,1,2,5,4,3,4,4,AWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Zeta+ Strong Hybrid,2023,Hybrid,Automatic,SUV,1536578,Mid-Range,5,1490,114,104,26.1,1174.0,4345.0,1795.0,1645.0,2,1,2,4,5,3,3,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Alpha+ Strong Hybrid,2023,Hybrid,Automatic,SUV,1592070,Mid-Range,5,1490,114,104,27.2,1224.0,4345.0,1795.0,1645.0,6,1,2,5,4,4,3,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Sigma,2024,Petrol,Manual,SUV,1259115,Value,5,1490,114,104,17.3,778.0,4345.0,1795.0,1645.0,2,1,2,4,5,3,4,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Delta,2024,Petrol,Manual,SUV,1313191,Value,5,1490,114,104,17.6,792.0,4345.0,1795.0,1645.0,2,1,2,4,4,3,3,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Zeta,2024,Petrol,Manual,SUV,1357892,Value,5,1490,114,104,16.3,733.0,4345.0,1795.0,1645.0,2,1,2,4,4,3,4,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Alpha,2024,Petrol,Manual,SUV,1396723,Value,5,1490,114,104,18.1,814.0,4345.0,1795.0,1645.0,6,1,2,4,4,4,3,4,AWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Delta AT,2024,Petrol,Automatic,SUV,1440747,Value,5,1490,114,104,17.0,765.0,4345.0,1795.0,1645.0,2,1,2,4,5,2,4,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Zeta AT,2024,Petrol,Automatic,SUV,1494557,Value,5,1490,114,104,17.2,774.0,4345.0,1795.0,1645.0,2,1,2,4,4,3,4,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Alpha AT,2024,Petrol,Automatic,SUV,1538675,Mid-Range,5,1490,114,104,15.4,693.0,4345.0,1795.0,1645.0,6,1,2,5,5,4,3,4,AWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Zeta+ Strong Hybrid,2024,Hybrid,Automatic,SUV,1579688,Mid-Range,5,1490,114,104,25.1,1129.0,4345.0,1795.0,1645.0,2,1,2,4,5,2,4,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Alpha+ Strong Hybrid,2024,Hybrid,Automatic,SUV,1628717,Mid-Range,5,1490,114,104,27.1,1219.0,4345.0,1795.0,1645.0,6,1,2,4,4,3,3,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Sigma,2025,Petrol,Manual,SUV,1295649,Value,5,1490,114,104,18.2,819.0,4345.0,1795.0,1645.0,2,1,2,5,4,3,3,4,FWD,Maruti Suzuki Grand Vitara
Maruti Suzuki,Grand Vitara,Delta,2025,Petrol,Manual,SUV,1344062,Value,5,1490,114,104,18.0,810.0,4345.0,1795.0,1645.0,2,1,2,5,4,3,3,4,FWD,Maruti Suzuki Grand Vitara
